Store_ID,Date,Department,Product_Category,Units_Sold,Price_per_Unit,Promotion,Holiday,Temperature,Fuel_Price,Total_Sales
39,2023-05-30,Electronics,Shirts,45,174.274747581126,True,False,77.46880377370081,3.3569618377678845,7842.36364115067
46,2024-01-10,Home Goods,Laptops,37,192.1370606435049,True,False,31.85265850295316,4.441832699884462,7109.071243809681
29,2023-02-27,Home Goods,TVs,12,188.93710182327794,True,False,56.05110805173289,3.8470668980736713,2267.245221879335
62,2023-03-04,Electronics,Furniture,19,176.93642193638692,False,False,64.60954675511003,4.827950774761061,3361.7920167913517
93,2023-06-05,Grocery,Laptops,34,179.49456292995367,True,False,72.08546736849136,2.65301597740453,6102.815139618425
62,2024-03-24,Clothing,Produce,7,61.35656864648554,True,True,25.834049068154506,3.409190913232826,429.4959805253988
57,2024-03-03,Clothing,Laptops,28,34.536628600769866,True,False,20.748029728503976,3.5131015035883144,967.0256008215563
16,2023-12-22,Home Goods,Kitchenware,28,129.6561996071451,False,False,69.42059470912062,2.8147235851500723,3630.373589000063
56,2024-03-02,Home Goods,Kitchenware,29,100.18059041442065,False,False,51.80738923318363,3.9575397037293754,2905.237122018199
10,2024-02-25,Home Goods,Pants,37,24.255610145558354,True,False,32.67947519288145,2.6005061118227073,897.4575753856591
30,2023-11-18,Clothing,Kitchenware,20,137.12055662437012,True,False,88.74191884393282,4.281812821379929,2742.4111324874025
25,2024-02-05,Clothing,Pants,11,114.75770145953081,True,False,75.39479086767585,2.593607901913807,1262.334716054839
84,2023-06-17,Electronics,Dairy,39,173.29814315803563,False,False,60.49591428122651,4.683680139858769,6758.627583163389
5,2023-06-15,Grocery,Dairy,42,123.79084015923773,False,False,69.14749650269817,2.662567428946628,5199.215286687985
65,2023-03-26,Home Goods,TVs,23,116.91950504574196,False,False,30.851641951295974,3.640873537112639,2689.148616052065
94,2024-03-20,Electronics,Kitchenware,46,90.94658604986245,False,False,87.35576365468103,2.888463497054647,4183.542958293672
49,2023-05-17,Clothing,Produce,20,95.24347862832971,True,True,89.74569553330946,2.8328056128760695,1904.8695725665943
3,2023-07-08,Electronics,Shirts,20,191.10433926092765,True,True,65.39118568171392,4.30303922299492,3822.086785218553
45,2024-02-04,Clothing,Kitchenware,11,31.99697183304667,False,False,66.78188210099265,4.435627604856274,351.96669016351336
14,2024-01-14,Grocery,Furniture,2,92.01266962352649,False,False,69.31209680147755,4.3479977177123725,184.02533924705298
30,2023-01-02,Clothing,Pants,13,132.88631061573437,False,False,66.60503564071372,3.5099796281619575,1727.5220380045469
68,2023-04-16,Electronics,Kitchenware,13,89.43707589012791,True,False,50.697857990954844,4.976965092822276,1162.681986571663
18,2023-12-30,Grocery,Furniture,41,60.227047272947765,False,False,57.847336605462125,3.349922293966264,2469.3089381908585
62,2023-03-13,Clothing,Produce,49,61.034687298756694,False,False,39.79083382431212,3.11319890286316,2990.699677639078
37,2024-03-02,Home Goods,Shirts,15,50.56292902025457,False,False,51.279354146747984,4.991263554115656,758.4439353038185
25,2023-05-06,Clothing,Dairy,31,72.06112411370248,False,False,50.52723141973178,4.943192013200333,2233.8948475247767
48,2023-06-19,Grocery,Pants,23,174.97658123879557,False,False,40.16982956193458,3.9795899362118448,4024.4613684922983
65,2023-07-24,Electronics,TVs,22,103.51878731298406,True,False,75.06933736410613,3.022597945716262,2277.4133208856492
53,2023-11-09,Grocery,Furniture,16,51.84655197517459,False,False,48.67704030634431,3.096247122299264,829.5448316027935
79,2023-12-03,Electronics,Kitchenware,42,79.98270982017382,False,False,58.620069527676534,3.8022136127319417,3359.2738124473008
73,2023-07-14,Clothing,Produce,29,25.636930355320764,True,False,30.926336623016887,4.44025801066509,743.4709803043022
15,2023-06-07,Clothing,Furniture,20,181.2869692490539,False,False,53.24768301264292,2.6936353610075914,3625.739384981078
49,2023-05-21,Grocery,Kitchenware,28,84.59857725782925,False,False,73.30187318424308,4.219176001343394,2368.760163219219
88,2023-10-02,Home Goods,Dairy,27,196.17628489564976,False,False,51.1167947374847,2.7577771233112873,5296.759692182543
68,2023-01-07,Clothing,Dairy,44,72.77006078619125,True,False,59.04189686930413,4.610276861024579,3201.8826745924152
12,2024-01-28,Home Goods,Shirts,29,168.08942920928862,False,False,69.119460888159,3.8302955556157854,4874.59344706937
59,2023-02-23,Home Goods,TVs,5,54.99513609183337,True,False,47.22829022319203,4.974235226173353,274.9756804591669
37,2023-04-14,Grocery,Dairy,49,19.849814208632434,True,False,44.72977868023041,4.382455580570426,972.6408962229892
61,2023-12-08,Clothing,Shirts,42,11.188005526391136,False,False,26.001937064988336,3.743071643452587,469.8962321084277
43,2023-12-04,Home Goods,Dairy,38,123.2028431957328,True,False,60.75906760542574,2.8529428736032454,4681.708041437846
70,2023-03-02,Clothing,Pants,38,65.75686597634993,False,False,69.48709843441833,3.8559891318398583,2498.760907101297
39,2023-03-28,Electronics,Laptops,44,91.48637669278654,True,False,60.687672305392226,2.786111840280586,4025.4005744826077
56,2023-09-15,Home Goods,Shirts,2,164.6361719421551,True,False,39.846774156438975,4.762905999705223,329.2723438843102
63,2023-06-27,Grocery,Shirts,45,53.38107671048642,True,False,38.3635813408969,3.075169373226598,2402.148451971889
46,2023-08-30,Grocery,Furniture,20,65.18723296330808,False,False,31.164132924427733,4.663416700460289,1303.7446592661615
88,2023-07-22,Home Goods,Dairy,43,169.8405560864401,False,False,23.289358169314898,3.259756391668266,7303.143911716925
11,2023-01-31,Clothing,Shirts,47,101.0886433019833,True,False,49.88146253583332,3.0547464181575723,4751.166235193215
62,2023-10-16,Electronics,Produce,13,166.3947075752351,False,False,31.236422487630477,3.260590346820842,2163.131198478056
77,2023-03-21,Electronics,Pants,26,78.0228206759317,True,False,68.35583906936293,4.268885393100068,2028.593337574224
98,2023-01-11,Grocery,Furniture,35,82.68214626128616,False,False,87.32131066521656,3.8130389224853456,2893.8751191450156
25,2024-02-21,Grocery,Furniture,46,37.59198054675997,True,True,25.143708890951437,2.7686812184577754,1729.2311051509587
71,2023-09-11,Clothing,Laptops,8,183.68744145101843,False,False,82.5069048569706,2.8426475431483658,1469.4995316081474
52,2024-01-19,Grocery,Pants,28,179.87282033245884,True,False,66.04012619482536,3.446324181591253,5036.438969308848
4,2024-01-26,Clothing,Kitchenware,41,196.92231784013083,False,False,80.21952864966325,3.3463587957842087,8073.815031445364
59,2024-01-19,Home Goods,Produce,15,83.47718979809375,False,False,30.847119583508068,4.629338528515035,1252.1578469714061
72,2023-10-14,Electronics,Pants,8,164.6299136429352,False,False,83.45374199863677,3.930632976224558,1317.0393091434817
20,2023-06-25,Home Goods,Shirts,11,85.91597767606312,False,False,87.05102750208259,2.9667874652204484,945.0757544366943
93,2023-05-06,Grocery,Laptops,29,93.58826383958969,False,False,83.46998762667121,2.5708574978771552,2714.059651348101
63,2023-02-16,Electronics,Produce,5,166.8498817509908,True,False,74.98497420103044,2.755907763949233,834.249408754954
54,2023-07-25,Electronics,Laptops,47,39.586520322847946,True,False,26.321298008207112,4.251029208524903,1860.5664551738535
74,2024-03-12,Home Goods,Pants,47,47.9606322200417,False,False,35.45117499164571,4.617743167569428,2254.14971434196
98,2023-04-17,Clothing,TVs,7,66.37200687718394,False,False,83.91946477752865,4.456345007262414,464.60404814028755
57,2023-10-02,Electronics,Pants,18,158.6949113375112,True,False,36.059700805875615,4.474688688937727,2856.5084040752017
90,2023-12-03,Clothing,Shirts,28,77.66705212677614,False,False,44.33998226219606,3.15240236520267,2174.677459549732
41,2023-05-03,Home Goods,Laptops,12,74.84280061474851,False,False,23.53338261900245,4.972715079620752,898.1136073769821
3,2023-05-14,Home Goods,TVs,12,199.76918732477213,False,False,63.966510323052134,2.71602134202646,2397.2302478972656
6,2023-04-17,Clothing,Shirts,36,79.8421979043985,False,False,59.43106455884992,4.552738342154662,2874.319124558346
5,2023-11-01,Home Goods,Laptops,29,53.31525458153946,True,False,87.32401675353596,2.742043184869644,1546.1423828646443
5,2023-11-25,Electronics,Laptops,11,126.52666724918394,False,False,82.46412447008053,3.1688282617401713,1391.7933397410234
54,2023-02-19,Home Goods,Pants,6,161.36659063122516,True,False,55.41607236034098,3.7385350704172615,968.199543787351
47,2023-12-03,Home Goods,Dairy,21,18.573527576016055,True,True,62.653611213676676,2.633351926909991,390.04407909633716
87,2023-04-05,Electronics,Laptops,10,125.68398507200263,True,False,48.923777410851145,3.485428363608062,1256.8398507200263
49,2023-09-25,Clothing,Laptops,32,11.968413896643828,True,False,29.272139618546724,3.3752859554871693,382.9892446926025
9,2023-01-23,Home Goods,Furniture,47,107.63480844100599,False,False,80.74534168070106,4.1179302044084745,5058.835996727282
99,2023-02-23,Clothing,Dairy,33,55.11335493277279,True,False,58.46770067038745,4.295033575549004,1818.7407127815022
20,2024-01-09,Electronics,Laptops,17,64.79513104627122,False,False,49.777448672014955,2.726238251076936,1101.5172277866109
61,2023-09-11,Clothing,Pants,3,96.08371297656461,False,False,24.792578422410564,2.595171197085599,288.25113892969387
35,2024-03-28,Clothing,Furniture,43,185.78595484538948,True,False,66.5768385848307,4.439728305912701,7988.796058351748
50,2023-08-23,Grocery,Furniture,18,143.5801247846359,True,False,47.97654340290193,3.8199784677480846,2584.4422461234462
82,2023-02-28,Grocery,Kitchenware,10,187.6848912754768,False,False,37.75871063960608,3.836591883832671,1876.8489127547678
62,2023-06-13,Home Goods,TVs,41,133.69434588894214,False,False,81.37272902383937,4.951791678020966,5481.468181446628
17,2023-09-16,Grocery,Shirts,39,6.386010682132634,True,False,32.85422840326886,3.594353829374006,249.0544166031727
88,2023-11-10,Grocery,Furniture,43,56.789113482797134,True,False,56.051391210920066,2.9904813036799514,2441.931879760277
3,2023-08-04,Grocery,Produce,8,181.62565265547292,False,False,75.7029213036451,4.201602848514096,1453.0052212437834
32,2023-07-02,Clothing,Furniture,34,130.47187658871024,True,False,79.43523411788743,4.5391951535328285,4436.043804016148
99,2023-02-26,Clothing,Kitchenware,37,196.4212111312036,True,False,77.3093779943732,3.755901945431086,7267.584811854533
13,2023-05-25,Grocery,Produce,41,35.412983747567644,False,False,82.76384347145527,4.2295364749195015,1451.9323336502734
89,2024-02-27,Electronics,Kitchenware,33,62.86582745577129,False,False,29.965016429311646,3.7848285128886614,2074.5723060404525
73,2023-03-31,Grocery,Kitchenware,49,75.66169360582208,False,False,85.83209726740735,3.5183806460628153,3707.422986685282
68,2024-03-27,Electronics,Dairy,10,68.67877454262556,False,False,20.756205274731396,2.585694809842471,686.7877454262556
14,2023-11-07,Clothing,TVs,40,54.13834837922672,False,False,37.91328012255363,2.9343564550051635,2165.5339351690686
98,2023-02-14,Electronics,Produce,18,91.47581457257168,False,False,25.882712234757243,3.6994187226890247,1646.5646623062903
11,2023-09-14,Clothing,TVs,25,130.24813405702739,True,False,86.18731946200612,3.4913214343966876,3256.2033514256846
56,2023-01-21,Electronics,TVs,42,65.69509996290573,False,False,49.67549573561318,4.607209420410168,2759.1941984420405
67,2023-01-21,Clothing,TVs,41,20.54148504627986,False,True,42.06885834148048,2.7711148147371696,842.2008868974742
92,2023-02-21,Clothing,Produce,36,143.16384274416686,False,False,31.6961224471679,2.6253188364820192,5153.898338790007
29,2023-12-04,Grocery,Produce,2,94.5082283773474,True,False,30.90725352083175,2.717843169416448,189.0164567546948
9,2023-06-20,Home Goods,TVs,19,113.51404968756233,True,False,62.97521802300665,4.195231674139832,2156.766944063684
67,2024-03-11,Home Goods,Dairy,10,93.80312814696345,False,False,23.295891647469645,3.9861836941819337,938.0312814696345
25,2023-03-08,Clothing,TVs,49,178.6197131737075,False,False,61.60312626620866,4.080550820198176,8752.365945511669
98,2023-04-23,Grocery,Dairy,3,113.95527444744411,True,False,74.22545605391645,2.8923036477912816,341.8658233423323
76,2023-10-27,Home Goods,Shirts,19,185.03898377109118,True,False,62.071040687118284,3.790881919987388,3515.7406916507325
42,2023-06-09,Home Goods,Dairy,26,104.56219160342005,False,False,77.86051376321714,4.419175077564972,2718.6169816889214
9,2023-09-23,Grocery,Dairy,47,62.054691636854955,True,True,38.56810928339203,4.209690906292356,2916.570506932183
79,2023-11-16,Grocery,Dairy,25,74.31130449935833,True,False,25.40200623281591,3.5967195121374065,1857.7826124839582
40,2023-08-20,Home Goods,TVs,17,106.81521224903318,True,False,70.46934318464564,2.7587512833615744,1815.8586082335642
25,2023-11-21,Home Goods,Laptops,10,108.34794037197668,False,False,77.96912732738917,4.676625534814942,1083.4794037197667
5,2023-03-09,Electronics,Shirts,46,139.03085180204502,True,False,55.117357559581784,3.8155108546099603,6395.419182894071
11,2023-01-28,Electronics,Shirts,11,48.776500076393,True,False,77.44318579921287,4.724151899488416,536.541500840323
59,2024-03-12,Clothing,Kitchenware,11,133.47436549327284,False,False,52.05434088186864,3.596750278320029,1468.2180204260012
98,2023-04-26,Home Goods,Shirts,12,156.8246616342467,True,False,33.89693437457217,3.0925325623440134,1881.8959396109603
88,2023-02-20,Grocery,Laptops,40,136.93543794606308,True,False,53.207581232481466,3.268532525602902,5477.417517842523
79,2023-06-30,Grocery,Shirts,48,98.95648141443021,True,False,35.11654542661327,3.5453733184986227,4749.911107892651
38,2023-09-17,Home Goods,Shirts,8,198.37772696778262,False,False,53.042209955160395,4.035557832975024,1587.021815742261
72,2023-03-20,Clothing,Produce,24,83.93856603019717,False,True,30.328609142525416,4.422277470639962,2014.525584724732
5,2023-09-30,Grocery,Pants,14,25.785169843066697,False,False,32.989344999863356,3.106601579630742,360.9923778029338
48,2023-04-18,Home Goods,Kitchenware,23,165.19332200443188,True,False,81.80389358340128,2.969304801655491,3799.446406101933
90,2024-03-26,Home Goods,Produce,36,46.37923768168155,True,False,28.110072642389277,3.0066469475191653,1669.652556540536
18,2023-03-15,Clothing,TVs,17,144.0906867159762,True,False,35.69919960667823,4.836249447528793,2449.5416741715953
70,2023-06-24,Home Goods,Kitchenware,45,39.90037512944955,False,False,89.68640354351577,2.909872134265214,1795.5168808252297
37,2023-07-03,Grocery,TVs,5,8.29109121729818,False,False,60.32129612635506,3.364358151349411,41.4554560864909
60,2023-01-23,Electronics,Kitchenware,3,36.160727738860004,True,False,61.0073452011626,3.7146690507062012,108.48218321658001
48,2023-10-01,Clothing,Dairy,9,78.51279583228528,False,False,79.1479613495633,3.890508714052909,706.6151624905675
77,2023-05-09,Home Goods,Furniture,20,25.790558190310666,False,True,56.70237455422702,4.645212858510309,515.8111638062134
28,2023-10-18,Clothing,Kitchenware,20,43.547421425958,True,False,35.524736743841835,2.7822096085978814,870.94842851916
69,2023-11-16,Home Goods,Pants,19,154.10212414845662,True,False,49.5726589410549,2.7700334829080067,2927.940358820676
77,2023-07-05,Electronics,Laptops,21,155.1273035555405,False,False,72.85008775413235,3.2910241247102663,3257.6733746663504
81,2023-02-28,Clothing,Produce,16,164.41020430224046,False,False,81.0713906910373,3.5330036438088253,2630.5632688358473
40,2023-01-01,Home Goods,Kitchenware,33,169.02527112678052,False,True,39.124267749880666,3.4344391549144566,5577.833947183757
45,2023-05-11,Electronics,TVs,5,86.9849994496823,True,False,38.33826848974353,3.4797545149215754,434.9249972484115
96,2023-03-08,Grocery,Laptops,24,174.17218383523806,False,False,42.93257443454569,4.628637502693788,4180.132412045714
62,2023-10-20,Home Goods,Shirts,15,107.5576906277384,True,True,61.73474898993244,4.5916707992399175,1613.365359416076
93,2023-10-12,Electronics,Laptops,26,96.7664378025216,False,False,39.49563459244416,4.513753264106773,2515.9273828655614
58,2023-03-30,Electronics,Produce,44,145.11458415417627,False,False,82.51958478224148,4.38820166946272,6385.041702783756
67,2024-02-21,Clothing,Pants,25,46.694590215181904,True,False,88.46053121014198,2.6009731622557126,1167.3647553795477
56,2023-04-10,Home Goods,Furniture,28,158.95198848135703,True,False,67.53839457462445,2.8734692568147806,4450.6556774779965
40,2023-07-08,Grocery,Dairy,33,88.74583618040964,False,False,87.92097872365716,4.330481608597406,2928.612593953518
98,2024-01-13,Home Goods,Produce,46,29.822605730733283,False,False,40.14953279494888,3.987109808322441,1371.839863613731
40,2023-12-12,Electronics,Dairy,18,28.265823135808677,True,False,77.06192472298801,4.184861444733073,508.7848164445562
91,2024-01-23,Grocery,Pants,18,37.15681505010652,False,False,67.49112478913304,4.292328464797879,668.8226709019174
77,2023-08-29,Electronics,TVs,38,178.66168317753755,True,False,38.42342814648259,4.778411774293376,6789.143960746427
33,2023-09-27,Clothing,Dairy,33,198.23287534051425,True,True,42.288509617126714,4.087857363239203,6541.684886236971
6,2023-08-07,Home Goods,TVs,27,74.60989084425027,False,False,54.20379665523696,3.188918571688901,2014.4670527947574
88,2024-02-21,Electronics,Laptops,49,61.96805118003303,True,False,75.41503355741605,2.707539842553759,3036.4345078216184
19,2024-02-10,Electronics,Produce,15,47.660339655895775,True,False,81.05555884437085,3.5802118227194466,714.9050948384366
80,2023-06-25,Home Goods,TVs,44,165.64421304761288,False,False,64.37629306260543,4.274623913612716,7288.345374094966
40,2024-01-22,Grocery,Shirts,13,45.79545907168084,False,False,70.51034605570308,3.2047535018405298,595.3409679318509
92,2023-12-07,Electronics,Shirts,34,185.1975753364026,False,False,38.46946763304806,2.8001982893118034,6296.717561437688
97,2023-08-21,Home Goods,Furniture,4,135.13332389940012,False,False,71.87500848447206,4.9968560261699455,540.5332955976005
59,2023-05-31,Clothing,Laptops,35,179.93991937549296,False,False,62.348586909412674,3.5471859131526204,6297.897178142253
59,2024-03-27,Clothing,TVs,19,113.03192160685853,False,False,35.60446336724032,3.0407869786888444,2147.6065105303123
48,2023-10-04,Home Goods,Furniture,31,139.68257312558688,False,False,86.51308801216798,2.911389846975443,4330.159766893194
41,2023-08-17,Electronics,Shirts,25,125.794329628253,False,True,55.90017265904001,4.656955949748779,3144.858240706325
13,2023-06-20,Home Goods,Furniture,40,167.08311398314038,False,False,75.61234136217517,4.549009695654535,6683.324559325615
45,2023-08-11,Home Goods,Kitchenware,12,167.99285818124682,True,False,56.792893676515554,4.033301472656879,2015.914298174962
89,2023-08-01,Electronics,Furniture,12,120.0096349697994,False,False,85.3055701435554,3.867963777697672,1440.1156196375928
53,2023-10-09,Grocery,TVs,42,128.3389916193056,True,False,29.88955692464588,4.878597511970853,5390.237648010835
42,2023-02-10,Grocery,TVs,25,184.76580449707683,False,False,58.23082380393904,3.070669058394339,4619.145112426921
63,2023-05-02,Clothing,TVs,33,186.32396437316905,False,True,21.760850144189625,3.5384839899129537,6148.690824314579
27,2023-08-15,Grocery,Laptops,37,134.52870785956043,True,False,33.81755147766798,2.561662504553514,4977.562190803736
38,2023-10-21,Home Goods,Dairy,28,6.512084243766891,True,False,39.671855322259745,3.546474417915735,182.33835882547294
60,2023-03-29,Electronics,Furniture,43,25.360186877018496,True,False,53.08270497681429,3.4605413005767307,1090.4880357117954
7,2023-09-24,Clothing,Furniture,9,172.29879369601116,True,False,77.41208601968674,4.87373309847527,1550.6891432641005
5,2023-01-29,Grocery,Laptops,14,21.519252692306292,False,False,52.66581503965447,3.395581088842201,301.2695376922881
45,2023-09-04,Home Goods,Shirts,3,46.63624026673794,False,False,59.283103965587586,4.586973148367693,139.9087208002138
58,2023-11-12,Clothing,Produce,5,49.956602643222105,False,True,84.68380524769172,4.416484148786786,249.78301321611053
31,2024-03-26,Electronics,Dairy,26,122.04578010708146,False,True,72.95727251514427,2.8681801249574663,3173.1902827841177
23,2024-03-24,Grocery,Shirts,41,117.44339558733402,False,False,23.51423717507832,4.90679305726324,4815.179219080695
42,2023-09-01,Home Goods,Laptops,18,61.43641706697805,False,False,32.35238135050898,4.077414375431364,1105.855507205605
10,2023-03-02,Electronics,Dairy,38,45.48421628584635,True,False,22.675225849188706,3.991376318245009,1728.4002188621614
32,2023-05-27,Home Goods,Dairy,21,154.0837458222078,False,False,24.833938254493937,2.5292636102314994,3235.7586622663634
53,2023-06-23,Home Goods,Furniture,39,187.41395034316534,True,False,43.71983613915633,4.248026984108818,7309.144063383448
30,2024-03-08,Home Goods,Furniture,16,15.297107583705547,False,False,70.95009527063775,2.6390721610797745,244.75372133928875
39,2023-10-05,Electronics,TVs,40,30.970190227448253,False,False,37.10470249394112,2.963452029625388,1238.80760909793
31,2023-11-30,Clothing,TVs,23,130.22197779761296,True,False,47.460038373007635,2.7465524564681125,2995.1054893450982
82,2024-01-04,Home Goods,Kitchenware,29,161.866083075928,False,False,47.57122630105336,3.4455148076210254,4694.116409201912
2,2024-03-16,Clothing,Furniture,10,159.28179041139794,False,False,61.32145852396058,4.489278755332171,1592.8179041139792
78,2024-01-14,Clothing,Furniture,5,145.3382148511244,True,False,82.50433050155263,4.268453865066215,726.691074255622
77,2023-05-22,Grocery,Pants,11,178.04845112712795,True,True,88.8259098401413,2.766737858269495,1958.5329623984073
93,2023-02-13,Grocery,Dairy,29,47.383031516308506,False,False,62.3227675029517,4.496152981959702,1374.1079139729468
12,2023-05-24,Clothing,TVs,45,25.921734565929693,True,True,55.354933588704846,3.6521178512665022,1166.4780554668362
39,2023-12-19,Grocery,TVs,27,124.99577916781682,True,False,67.73129795232393,2.5815769447201204,3374.886037531054
66,2023-11-29,Grocery,Shirts,34,165.3437988470693,True,False,66.76218731954157,3.0595661506580982,5621.689160800356
96,2024-01-31,Clothing,Furniture,14,118.49849780371177,False,False,56.67621038731134,4.462963819919502,1658.9789692519648
13,2023-02-24,Electronics,Dairy,41,192.7845100544867,True,False,71.58694091722472,4.333249347307805,7904.164912233955
46,2023-11-03,Grocery,Furniture,42,160.13506997139893,False,False,54.38899820894346,2.9708778078647318,6725.672938798755
27,2023-12-24,Grocery,Laptops,10,141.65440117730586,True,True,89.75208983764324,2.594997662194311,1416.5440117730586
17,2024-02-27,Electronics,Shirts,42,16.750171719988053,True,False,23.42981124128342,3.2380048599647293,703.5072122394982
95,2024-02-21,Electronics,Produce,11,26.009736552678007,True,False,51.025093523719306,4.487317242990419,286.10710207945806
98,2023-06-10,Electronics,Produce,11,158.04333835528288,True,False,47.79170407339075,4.845976205059456,1738.4767219081118
60,2023-10-12,Clothing,Produce,35,43.656395487520726,False,False,73.92127698628104,3.9322140873213893,1527.9738420632254
64,2023-11-21,Electronics,Dairy,19,10.622859335403158,False,False,33.357774948519065,2.7277596374237167,201.83432737266
88,2023-07-17,Clothing,Pants,24,182.59833372065816,False,False,50.38528486054082,3.7552153879527737,4382.360009295796
35,2023-06-08,Home Goods,TVs,1,178.70704787174066,True,False,68.85611756585075,4.996978430473134,178.70704787174066
70,2023-03-21,Home Goods,Dairy,12,47.60434631014091,True,False,62.22343064217679,4.846672531227985,571.252155721691
83,2023-01-31,Electronics,Produce,47,157.14022032422616,True,False,58.15852820336328,4.983027509753889,7385.59035523863
30,2023-04-22,Electronics,Laptops,14,14.356033936272743,False,False,50.446859268407906,4.248536776795532,200.9844751078184
71,2023-02-15,Home Goods,Kitchenware,3,60.5863107455363,True,True,72.64061601707714,3.5652214114786003,181.7589322366089
74,2023-12-19,Clothing,Dairy,45,126.61504711004184,True,False,65.24975895371898,4.732823900236092,5697.677119951883
96,2023-07-24,Clothing,Dairy,32,153.81990425088517,False,False,81.22977177422096,4.737951157611737,4922.2369360283255
98,2023-02-21,Electronics,Kitchenware,16,7.027841813696966,True,False,71.30992205148905,2.860912082590227,112.44546901915146
63,2023-05-18,Electronics,TVs,38,68.6106795883801,False,False,29.828529511482305,4.438464642029068,2607.2058243584434
28,2023-03-15,Electronics,TVs,10,46.79738421241643,False,False,63.36766292352346,4.798273798633176,467.9738421241643
60,2023-02-10,Home Goods,Produce,17,199.7621791210011,False,False,23.117690325901915,4.7462991921969815,3395.957045057019
79,2023-03-18,Grocery,TVs,49,135.84153531512084,True,False,47.115960360502115,4.26708404356284,6656.235230440921
94,2024-01-22,Electronics,Kitchenware,40,84.10593331155005,True,False,48.83563947052433,3.8433958384862414,3364.237332462002
37,2023-07-06,Clothing,Shirts,4,19.75225738623358,True,False,79.84180324036612,4.441873160802837,79.00902954493432
93,2024-01-05,Grocery,Kitchenware,15,121.74070021385793,False,True,32.62601947440082,3.7903896034842917,1826.110503207869
22,2023-02-21,Clothing,Kitchenware,33,130.13178683253253,True,True,65.04790534462998,3.30308517354125,4294.348965473573
68,2024-02-22,Grocery,Shirts,39,164.19915586311134,False,False,33.46709158099469,3.1473462342830025,6403.767078661343
20,2024-03-08,Home Goods,Kitchenware,10,61.272486319275885,False,False,86.4069105838456,3.851643061653311,612.7248631927589
96,2024-02-16,Grocery,Produce,7,196.3784756936188,True,False,57.06478528537494,3.639887201284936,1374.6493298553316
68,2023-03-28,Clothing,Dairy,33,90.69581916622015,True,False,69.57496353799348,3.811238170084582,2992.962032485265
91,2023-04-19,Grocery,Laptops,17,62.70903215860126,False,False,65.2581773333905,3.1517422713430725,1066.0535466962215
64,2024-02-01,Home Goods,TVs,12,72.94762013028428,False,False,41.25469667789224,3.976457803691659,875.3714415634113
17,2023-08-13,Clothing,Furniture,17,106.31928032858914,True,False,83.08384322961888,4.155186049390563,1807.4277655860155
12,2023-09-05,Electronics,Dairy,47,187.65680507888982,True,False,63.90740681009642,4.517122234206183,8819.869838707822
22,2023-03-10,Grocery,Produce,16,148.3559655942831,False,False,55.72226135782791,3.974968556657333,2373.6954495085297
17,2023-04-30,Clothing,Pants,14,117.53638164543754,False,False,56.98524854146981,4.39017700591752,1645.5093430361255
10,2023-03-08,Grocery,TVs,3,36.748025656073054,True,False,82.3483366899543,2.9234633149168325,110.24407696821916
65,2023-03-02,Home Goods,Produce,44,34.123895623719974,False,True,24.138363098398905,2.8026567369062914,1501.4514074436788
22,2024-03-19,Clothing,Kitchenware,30,102.92839819364498,True,True,47.234346446376094,2.9491027260082516,3087.851945809349
90,2023-11-23,Electronics,Produce,46,147.0981973973216,True,False,78.9139269473309,4.615662804544104,6766.517080276793
82,2024-02-12,Electronics,Laptops,41,151.44737368724648,False,False,22.626067284798708,3.8903747148430603,6209.342321177106
50,2023-07-10,Grocery,Furniture,35,49.05330485587039,False,False,64.74268535254949,3.6382880788241723,1716.8656699554635
14,2023-07-08,Home Goods,TVs,26,24.519405005214388,True,False,48.22849281979069,4.405398559450308,637.5045301355741
64,2023-05-31,Home Goods,Produce,12,79.96989290448894,False,False,34.3208429351421,2.810194788817923,959.6387148538673
47,2023-10-13,Grocery,Produce,31,184.04364593259447,True,False,62.798340707990405,2.5155199093247034,5705.353023910428
29,2024-03-19,Clothing,Dairy,17,111.34661427052954,False,False,78.17427020968289,3.277412024683679,1892.8924425990022
76,2024-02-06,Clothing,TVs,37,67.419454532196,False,False,52.71376880423838,3.1222358351252284,2494.519817691252
36,2023-04-06,Grocery,Kitchenware,8,68.10934532612873,False,True,30.27161725947105,3.2683270744205117,544.8747626090299
99,2023-11-08,Clothing,Produce,19,30.756973818326067,False,False,41.43058538753739,4.933923367816261,584.3825025481952
52,2023-11-05,Clothing,Produce,26,97.27862854070081,True,True,88.6947275034312,3.9193643569902346,2529.244342058221
76,2023-09-20,Clothing,Produce,4,159.31572231039348,True,False,27.776432070670026,3.972779761658354,637.2628892415739
7,2023-04-07,Grocery,Shirts,15,193.86894484783156,True,False,31.250051412995326,4.13917321949065,2908.034172717473
29,2024-03-28,Electronics,Shirts,47,102.8110249918052,False,False,89.31244935369098,3.494313663748069,4832.118174614844
11,2023-04-23,Home Goods,Furniture,14,37.60690858932425,True,False,81.74709965815424,4.94743979104951,526.4967202505395
33,2023-05-05,Electronics,Laptops,30,138.1753279615586,False,False,69.4990121315023,4.9331535533646065,4145.259838846758
6,2024-03-31,Clothing,Dairy,48,152.5743118353326,False,False,30.56882774227239,4.423113282012956,7323.5669680959645
79,2024-03-11,Grocery,Dairy,42,18.981451137504926,True,False,36.83844048961296,3.0292304199103746,797.2209477752069
32,2023-05-12,Home Goods,TVs,24,170.77713027808963,True,False,32.61275428457121,4.700492073072912,4098.651126674151
